week;day;time;config_id;CTR;ASS;SETOR;QTD_CTR;QTD_ASS;MOV_ATCO;MOV_SET;SECT_CONFIG
3;25/06/2024;09:27:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;6;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;6;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:27:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;7;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;7;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:28:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;9;5;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:29:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;9;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;5;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;5;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:30:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;5;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;5;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:31:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;8;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;5;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;5;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;5;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;7;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:32:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;7;4;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:33:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;5;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:34:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;5;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;6;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;6;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;6;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;9;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR15";"ASS15";"S14";5;5;9;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR15";"ASS15";"S16";5;5;9;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR16";"ASS16";"S07";5;5;5;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:35:00;"5.2.5";"CTR16";"ASS16";"S08";5;5;5;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR07";"ASS07";"S09";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR07";"ASS07";"S11";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR07";"ASS07";"S10";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR08";"ASS08";"S06";5;5;4;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR08";"ASS08";"S05";5;5;4;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR09";"ASS09";"S18";5;5;7;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR09";"ASS09";"S02";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR09";"ASS09";"S04";5;5;7;3;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR15";"ASS15";"S12";5;5;8;1;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
3;25/06/2024;09:36:00;"5.2.5";"CTR15";"ASS15";"S17";5;5;8;2;S12,S13,S14,S15,S16,S17|S09,S10,S11|S07,S08,S6F|S05,S06|18F,S01,S02,S03,S04,S18
